timeStamp,elapsed,label,bytes,sentBytes,grpThreads,Latency,Connect,Principale1,Principale2,Principale3,Principale4,Principale5,Cluster
"1,760462e+12",10,HTTP medium_8,1229092,142,1,1,0,"0,4827302126","2,0180339081","-2,525635455","-6,094544856","-0,131033119",1
"1,760462e+12",6,HTTP medium_8,1229092,142,1,3,0,"0,4663914278","4,3337276401","-2,323693321","-5,059359264","-2,642200147",1
"1,760462e+12",8,HTTP medium_8,1229092,142,1,3,0,"0,6670472502","4,3226684147","-2,293012714","-5,072163118","-2,641364334",1
"1,760462e+12",2,HTTP medium_1,123170,142,1,2,0,"-0,435231937","3,2523365855","-2,547309046","-5,509230305","-1,415723374",1
"1,760462e+12",1,HTTP light_8,51488,141,1,1,0,"-0,602201515","1,9050717628","-3,686782418","-5,535552746","-0,248501196",1
"1,760462e+12",3,HTTP light_9,77089,143,1,2,0,"-0,493527259","3,4574221966","-1,54274606","-5,98457574","-1,331030252",1
"1,760462e+12",2,HTTP light_1,1325,141,2,2,1,"0,0252089068","6,7685135226","-3,815861928","-3,322617562","2,610785297",10
"1,760462e+12",2,HTTP light_1,1324,141,2,2,0,"-0,330217382","2,9645267232","-3,430737695","-4,835467459","-1,489287068",1
"1,760462e+12",2,HTTP light_9,77089,143,2,2,0,"-0,600722596","3,37918567","-1,447645489","-5,777805036","-1,316697709",1
"1,760462e+12",2,HTTP light_9,77089,143,2,2,0,"-0,600722596","3,37918567","-1,447645489","-5,777805036","-1,316697709",1
"1,760462e+12",2,HTTP light_8,51488,141,2,2,0,"-0,3162546","2,9625636514","-3,429349567","-4,836796953","-1,488080539",1
"1,760462e+12",2,HTTP medium_1,123170,142,2,2,0,"-0,442099364","3,1685704462","-2,436868172","-5,308861528","-1,400972924",1
"1,760462e+12",2,HTTP medium_1,123170,142,2,1,0,"-0,634585794","2,0217828056","-2,568519846","-5,81365047","-0,146225224",1
"1,760462e+12",2,HTTP medium_1,123170,142,2,2,0,"-0,442099364","3,1685704462","-2,436868172","-5,308861528","-1,400972924",1
"1,760462e+12",2,HTTP light_9,77090,143,3,2,1,"-0,252163733","7,0994063299","-1,722328849","-4,064586361","2,7981251067",10
"1,760462e+12",13,HTTP heavy_2,3891497,141,3,1,0,"1,6568369534","1,5209127484","-3,17555712","-5,313409875","-0,121626685",1
"1,760462e+12",1,HTTP light_4,14627,141,3,1,0,"-0,626196357","1,7389819686","-3,46692068","-5,133838266","-0,219886865",1
"1,760462e+12",3,HTTP medium_4,409889,142,3,2,0,"-0,268832745","3,0680544962","-2,303152968","-5,122493576","-1,378908489",1
"1,760462e+12",59,HTTP heavy_5,9728292,141,3,2,0,"8,0890364452","2,1849264329","-2,176736941","-5,257801845","-1,216765852",1
"1,760462e+12",74,HTTP heavy_5,9728292,141,3,2,0,"9,5939551126","2,1019822422","-1,946632389","-5,353830748","-1,21049725",1
"1,760462e+12",1,HTTP light_1,1324,141,3,1,0,"-0,629899149","1,739502556","-3,467288798","-5,133485697","-0,220206825",1
"1,760462e+12",2,HTTP light_9,77089,143,3,2,0,"-0,607590022","3,2954195306","-1,337204615","-5,577436258","-1,301947259",1
"1,760462e+12",31,HTTP heavy_5,9728292,141,3,1,0,"5,0873685027","1,1929679482","-2,737917112","-5,583336836","0,0262804572",1
"1,760462e+12",26,HTTP heavy_5,9728293,141,4,2,1,"5,1267742393","6,0876243123","-2,957650315","-3,333319585","2,8842660381",10
"1,760462e+12",35,HTTP heavy_5,9728292,141,4,2,0,"5,674299151","2,2338709986","-2,43446335","-4,903786824","-1,212045166",1
"1,760462e+12",8,HTTP heavy_2,3891497,141,4,2,0,"1,3408164012","2,6115823132","-3,010166089","-4,576242521","-1,363713469",1
"1,760462e+12",20,HTTP heavy_5,9728292,141,4,1,0,"3,9768940536","1,1700275486","-2,796219576","-5,312546864","0,036433932",1
"1,760462e+12",2,HTTP medium_1,123170,142,4,1,0,"-0,648320646","1,8542505268","-2,347638098","-5,412912915","-0,116724324",1
"1,760462e+12",2,HTTP light_9,77089,143,4,2,0,"-0,614457448","3,2116533912","-1,226763741","-5,377067481","-1,287196809",1
"1,760462e+12",2,HTTP light_8,51488,141,4,2,0,"-0,329989452","2,7950313726","-3,208467819","-4,436059398","-1,458579639",1
"1,760462e+12",2,HTTP light_8,51488,141,4,2,0,"-0,329989452","2,7950313726","-3,208467819","-4,436059398","-1,458579639",1
"1,760462e+12",3,HTTP light_4,14628,141,5,3,1,"0,3011237617","7,657952545","-3,337179211","-2,223476783","1,4010268132",10
"1,760462e+12",18,HTTP heavy_5,9728292,141,5,2,0,"3,9618572349","2,2441082753","-2,584807635","-4,59458529","-1,204399132",1
"1,760462e+12",1,HTTP light_8,51488,141,5,1,0,"-0,62967122","1,5700072054","-3,245018922","-4,734077636","-0,189499395",1
"1,760462e+12",1,HTTP light_9,77089,143,5,1,0,"-0,914139216","1,986629224","-1,263314845","-5,675085719","-0,018116565",1
"1,760462e+12",21,HTTP heavy_5,9728292,141,5,2,0,"4,2628409684","2,2275194371","-2,538786725","-4,61379107","-1,203145412",1
"1,760462e+12",6,HTTP medium_8,1229092,142,5,1,0,"0,053948863","1,7050878014","-2,145233172","-5,267462039","-0,073702946",1
"1,760462e+12",1,HTTP medium_1,123170,142,5,1,0,"-0,755515983","1,7760140002","-2,252537527","-5,206142211","-0,10239178",1
"1,760462e+12",2,HTTP light_9,77089,143,5,2,0,"-0,621324875","3,1278872519","-1,116322867","-5,176698703","-1,272446359",1
"1,760462e+12",2,HTTP light_4,14627,141,6,2,0,"-0,353984294","2,6289415784","-2,988606081","-4,034344918","-1,429965309",1
"1,760462e+12",1,HTTP light_1,1325,141,6,1,0,"-0,65050115","1,4882040987","-3,135966148","-4,532379391","-0,175955451",1
"1,760462e+12",1,HTTP light_8,51488,141,6,1,0,"-0,636538646","1,486241066","-3,134578048","-4,533708858","-0,174748945",1
"1,760462e+12",2,HTTP medium_1,123170,142,6,2,0,"-0,469569069","2,8335058887","-1,995104676","-4,507386417","-1,341971124",1
"1,760462e+12",34,HTTP heavy_5,9728292,141,6,2,0,"5,5602363873","2,0718683325","-2,228921906","-4,496647342","-1,182962173",1
"1,760462e+12",6,HTTP medium_4,409889,142,6,2,0,"0,0115487102","2,80016724","-1,925809435","-4,540593024","-1,333403418",1
"1,760462e+12",8,HTTP heavy_2,3891497,141,6,1,0,"1,1345951188","1,2972623938","-2,920936015","-4,680293908","-0,079464869",1
"1,760462e+12",2,HTTP light_9,77089,143,6,2,0,"-0,628192301","3,0441211125","-1,005881993","-4,976329925","-1,257695909",1
"1,760462e+12",2,HTTP light_1,1324,141,6,2,0,"-0,357687087","2,6294621658","-2,988974199","-4,033992349","-1,430285268",1
"1,760462e+12",6,HTTP medium_4,409890,142,7,2,1,"0,3601075728","6,5203879","-2,200492795","-2,827374349","2,7814193971",10
"1,760462e+12",2,HTTP light_4,14627,141,7,1,0,"-0,553338151","1,3983877984","-3,009816881","-4,338765082","-0,160467158",1
"1,760462e+12",2,HTTP light_9,77089,143,7,1,0,"-0,827546157","1,8135673325","-1,027092793","-5,28075009","0,0118022418",1
"1,760462e+12",1,HTTP light_4,14627,141,7,1,0,"-0,653666062","1,4039174111","-3,025157184","-4,332363156","-0,160885065",1
"1,760462e+12",2,HTTP light_9,77089,143,7,2,0,"-0,635059727","2,9603549731","-0,895441119","-4,775961148","-1,242945459",1
"1,760462e+12",2,HTTP medium_1,123170,142,7,1,0,"-0,668922925","1,6029521087","-2,016315476","-4,811806582","-0,072472973",1
"1,760462e+12",6,HTTP medium_8,1229092,142,7,2,0,"0,2327004404","2,6843431633","-1,792699751","-4,361935541","-1,298949747",1
"1,760462e+12",6,HTTP medium_4,409889,142,7,2,0,"0,004681284","2,7164011006","-1,815368561","-4,340224246","-1,318652968",1
"1,760462e+12",2,HTTP light_4,14628,141,8,2,1,"-0,012292858","6,265396099","-3,152848566","-2,120757465","2,6996079569",10
"1,760462e+12",2,HTTP light_4,14627,141,8,2,0,"-0,367719147","2,4614092997","-2,767724333","-3,633607362","-1,400464409",1
"1,760462e+12",2,HTTP medium_1,123170,142,8,1,0,"-0,675790351","1,5191859693","-1,905874602","-4,611437805","-0,057722523",1
"1,760462e+12",23,HTTP heavy_5,9728292,141,8,2,0,"4,442894512","1,9651617936","-2,176783496","-4,025488591","-1,158058248",1
"1,760462e+12",6,HTTP light_9,77089,143,8,2,0,"-0,240615509","2,8544703829","-0,723639032","-4,601200078","-1,226523381",1
"1,760462e+12",21,HTTP heavy_5,9728292,141,8,2,0,"4,2422386897","1,976221019","-2,207464103","-4,012684738","-1,158894061",1
"1,760462e+12",2,HTTP light_8,51488,141,8,2,0,"-0,357459157","2,4599668152","-2,766704323","-3,634584288","-1,399577839",1
"1,760462e+12",3,HTTP light_8,51488,141,8,2,0,"-0,257131246","2,4544372024","-2,75136402","-3,640986214","-1,399159932",1
"1,760462e+12",6,HTTP medium_4,409890,142,9,2,1,"0,3463727203","6,3528556212","-1,979611047","-2,426636794","2,8109202972",10
"1,760462e+12",1,HTTP light_4,14627,141,9,1,0,"-0,667400914","1,2363851324","-2,804275436","-3,9316256","-0,131384165",1
"1,760462e+12",22,HTTP heavy_5,9728292,141,9,2,0,"4,3356991746","1,886925267","-2,081682925","-3,818717887","-1,143725705",1
"1,760462e+12",2,HTTP light_4,14627,141,9,2,0,"-0,374586573","2,3776431603","-2,657283459","-3,433238585","-1,385713959",1
"1,760462e+12",6,HTTP medium_4,409889,142,9,2,0,"-0,009053569","2,5488688219","-1,594486813","-3,939486691","-1,289152068",1
"1,760462e+12",6,HTTP medium_4,409889,142,9,2,0,"-0,009053569","2,5488688219","-1,594486813","-3,939486691","-1,289152068",1
"1,760462e+12",5,HTTP medium_4,409889,142,9,1,0,"-0,30186791","1,407610794","-1,74147879","-4,437873707","-0,034822275",1
"1,760462e+12",1,HTTP light_8,51488,141,9,1,0,"-0,657140925","1,2349426479","-2,803255426","-3,932602526","-0,130497595",1
"1,760462e+12",11,HTTP heavy_2,3891497,141,9,2,0,"1,6074630034","2,1761627782","-2,411940809","-3,593604413","-1,288707499",1
"1,760462e+12",12,HTTP heavy_2,3891498,141,10,3,1,"2,2488362071","7,0376414661","-2,539632191","-1,381998723","1,5717855234",10
"1,760462e+12",7,HTTP medium_8,1229092,142,10,2,0,"0,3124260728","2,4275151325","-1,446036825","-3,767231135","-1,25428049",1
"1,760462e+12",3,HTTP medium_4,409889,142,10,1,0,"-0,509391158","1,3349038801","-1,661718523","-4,224701075","-0,020907638",1
"1,760462e+12",2,HTTP light_1,1324,141,10,2,0,"-0,385156792","2,2943976083","-2,547210703","-3,232517239","-1,371283468",1
"1,760462e+12",20,HTTP heavy_5,9728292,141,10,1,0,"3,9356894961","0,6674307124","-2,133574332","-4,110334198","0,1249366322",1
"1,760462e+12",2,HTTP light_8,51488,141,10,2,0,"-0,37119401","2,2924345364","-2,545822575","-3,233846733","-1,370076939",1
"1,760462e+12",2,HTTP light_1,1324,141,10,1,0,"-0,577643222","1,1476099677","-2,678862376","-3,737306181","-0,116535768",1
"1,760462e+12",5,HTTP medium_4,409889,142,10,1,0,"-0,308735336","1,3238446546","-1,631037916","-4,237504929","-0,020071825",1
"1,760462e+12",27,HTTP heavy_5,9728292,141,10,2,0,"4,8304713041","1,775511064","-1,894540534","-3,650358744","-1,12688572",1
"1,760462e+12",19,HTTP heavy_5,9728293,141,11,2,1,"4,3764068774","5,5399686257","-2,291946321","-1,885924654","2,9845938405",10
"1,760462e+12",6,HTTP medium_8,1229092,142,11,2,0,"0,2052307354","2,3492786058","-1,350936255","-3,560460431","-1,239947947",1
"1,760462e+12",2,HTTP medium_1,123170,142,11,2,0,"-0,5039062","2,4146751919","-1,442900306","-3,50554253","-1,268218874",1
"1,760462e+12",5,HTTP medium_4,409889,142,11,1,0,"-0,315602762","1,2400785153","-1,520597042","-4,037136151","-0,005321375",1
"1,760462e+12",9,HTTP heavy_2,3891497,141,11,2,0,"1,3930723286","2,0196897249","-2,221739668","-3,180063004","-1,260042412",1
"1,760462e+12",4,HTTP medium_4,409889,142,11,2,0,"-0,223444243","2,3923957686","-1,404285672","-3,525945282","-1,260486982",1
"1,760462e+12",17,HTTP heavy_5,9728292,141,11,2,0,"3,8203247663","1,7470410518","-1,937502695","-3,385970698","-1,116314339",1
"1,760462e+12",2,HTTP medium_1,123170,142,11,1,0,"-0,69639263","1,2678875512","-1,57455198","-4,010331472","-0,013471173",1
"1,760462e+12",3,HTTP light_4,14628,141,12,3,1,"0,253051778","7,0715895694","-2,564093093","-0,82089534","1,5042799634",10
"1,760462e+12",24,HTTP heavy_5,9728292,141,12,3,0,"4,7082391481","2,771355264","-1,588028023","-2,725626466","-2,353386241",1
"1,760462e+12",2,HTTP light_9,77089,143,12,2,0,"-0,669396858","2,5415242763","-0,343236749","-3,77411726","-1,169193209",1
"1,760462e+12",35,HTTP heavy_5,9728292,141,12,2,0,"5,619359741","1,5637418836","-1,550936358","-3,300836603","-1,094041566",1
"1,760462e+12",2,HTTP medium_1,123170,142,12,1,0,"-0,703260056","1,1841214119","-1,464111106","-3,809962694","0,0012792767",1
"1,760462e+12",8,HTTP medium_8,1229092,142,12,2,0,"0,3990191315","2,254453241","-1,209814774","-3,372895507","-1,224361683",1
"1,760462e+12",10,HTTP heavy_2,3891497,141,12,1,0,"1,2940463836","0,7836063322","-2,227610164","-3,490885096","0,0098736452",1
"1,760462e+12",21,HTTP heavy_5,9728292,141,13,2,0,"4,2079015584","1,5573903222","-1,655259733","-3,01084085","-1,085141811",1
"1,760462e+12",8,HTTP medium_4,409890,142,13,3,1,"0,7120452675","7,1535194789","-1,37551527","-1,133176595","1,6160102105",10
"1,760462e+12",18,HTTP heavy_5,9728292,141,13,1,0,"3,714431395","0,4271915197","-1,832932317","-3,496424012","0,1683521686",1
"1,760462e+12",4,HTTP medium_8,1229092,142,13,1,0,"-0,201646369","1,0460179119","-1,292386787","-3,651707965","0,0434648401",1
"1,760462e+12",4,HTTP medium_4,409889,142,13,1,0,"-0,429665526","1,0780758492","-1,315055598","-3,62999667","0,0237616186",1
"1,760462e+12",1,HTTP light_4,14627,141,13,1,0,"-0,694870619","0,9013205749","-2,36251194","-3,13015049","-0,072382365",1
"1,760462e+12",2,HTTP medium_4,409889,142,13,1,0,"-0,630321348","1,0891350747","-1,345736205","-3,617192816","0,0229258049",1
"1,760462e+12",2,HTTP light_9,77089,143,13,2,0,"-0,676264285","2,4577581369","-0,232795875","-3,573748482","-1,154442758",1
"1,760462e+12",26,HTTP heavy_5,9728292,141,13,2,0,"4,7095411142","1,5297422587","-1,578558216","-3,042850484","-1,083052277",1
"1,760462e+12",4,HTTP medium_4,409889,142,13,3,0,"-0,044692666","3,3716511305","-1,05175225","-2,620418785","-2,485733782",1
"1,760462e+12",22,HTTP heavy_5,9728293,141,14,3,1,"4,8492747621","6,41886901","-1,782951115","-0,79923516","1,7753512106",10
"1,760462e+12",2,HTTP light_8,51488,141,14,2,0,"-0,398663715","1,9573699789","-2,104059079","-2,432371622","-1,311075139",1
"1,760462e+12",1,HTTP light_4,14627,141,14,1,0,"-0,701738046","0,8175544355","-2,252071066","-2,929781713","-0,057631915",1
"1,760462e+12",10,HTTP heavy_2,3891497,141,14,1,0,"1,2803115311","0,6160740535","-2,006728416","-3,090147541","0,0393745452",1
"1,760462e+12",2,HTTP light_4,14627,141,14,2,0,"-0,408923704","1,9588124634","-2,105079089","-2,431394697","-1,311961708",1
"1,760462e+12",22,HTTP heavy_5,9728292,141,14,2,0,"4,3013620433","1,4680945701","-1,529478555","-2,816873999","-1,069973454",1
"1,760462e+12",20,HTTP heavy_5,9728292,141,14,1,0,"3,9082197911","0,3323661549","-1,691810836","-3,308859088","0,1839384323",1
"1,760462e+12",8,HTTP medium_8,1229092,142,14,1,0,"0,192797849","0,9401333217","-1,1205847","-3,476946894","0,0598869174",1
"1,760462e+12",2,HTTP medium_1,123170,142,14,2,0,"-0,524508479","2,1633767737","-1,111577684","-2,904436197","-1,223967524",1
"1,760462e+12",3,HTTP medium_1,123171,142,15,2,1,"-0,075621705","5,878067821","-1,37092074","-1,197619449","2,8912731986",10
"1,760462e+12",47,HTTP heavy_5,9728292,141,15,2,0,"6,8026923962","1,246088113","-1,035530095","-2,776553392","-1,044775334",1
"1,760462e+12",2,HTTP medium_1,123170,142,15,2,0,"-0,531375905","2,0796106344","-1,00113681","-2,704067419","-1,209217074",1
"1,760462e+12",2,HTTP light_9,77089,143,15,2,0,"-0,689999137","2,2902258582","-0,011914127","-3,173010927","-1,124941858",1
"1,760462e+12",1,HTTP light_1,1324,141,15,1,0,"-0,712308264","0,7343088836","-2,14199831","-2,729060366","-0,043201424",1
"1,760462e+12",1,HTTP light_1,1324,141,15,1,0,"-0,712308264","0,7343088836","-2,14199831","-2,729060366","-0,043201424",1
"1,760462e+12",2,HTTP light_4,14627,141,15,2,0,"-0,415791131","1,8750463241","-1,994638215","-2,231025919","-1,297211258",1
"1,760462e+12",2,HTTP light_9,77089,143,15,2,0,"-0,689999137","2,2902258582","-0,011914127","-3,173010927","-1,124941858",1
"1,760462e+12",27,HTTP heavy_2,3891498,141,16,2,1,"3,5200638871","5,3053127986","-1,778534069","-0,780603903","2,9213045265",10
"1,760462e+12",1,HTTP light_8,51488,141,16,1,0,"-0,705212909","0,6485796723","-2,030169308","-2,530021083","-0,027244445",1
"1,760462e+12",1,HTTP light_4,14627,141,16,1,0,"-0,715472898","0,6500221568","-2,031189318","-2,529044157","-0,028131015",1
"1,760462e+12",1,HTTP light_4,14627,141,16,1,0,"-0,715472898","0,6500221568","-2,031189318","-2,529044157","-0,028131015",1
"1,760462e+12",2,HTTP medium_4,409889,142,16,1,0,"-0,650923627","0,8378366566","-1,014413583","-3,016086483","0,067177155",1
"1,760462e+12",2,HTTP light_8,51488,141,16,2,0,"-0,412398568","1,7898377002","-1,883177331","-2,031634067","-1,281574239",1
"1,760462e+12",1,HTTP light_9,77089,143,16,1,0,"-0,989680905","1,0652016909","-0,048465231","-3,471029165","0,1441383852",1
"1,760462e+12",4,HTTP medium_8,1229092,142,16,2,0,"-0,029762218","1,9415071344","-0,829412492","-2,54581269","-1,16703151",1
"1,760462e+12",20,HTTP heavy_5,9728292,141,17,2,0,"4,0801039422","1,2278553774","-1,22883654","-2,202963813","-1,026557918",1
"1,760462e+12",3,HTTP light_4,14628,141,17,3,1,"0,2187146467","6,6527588726","-2,011888723","0,1809485482","1,5780322135",10
"1,760462e+12",10,HTTP heavy_2,3891497,141,17,1,0,"1,2597092523","0,3647756354","-1,675405794","-2,489041208","0,0836258953",1
"1,760462e+12",8,HTTP heavy_2,3891497,141,17,2,0,"1,2515398599","1,5226225014","-1,574434727","-1,971448412","-1,171957619",1
"1,760462e+12",2,HTTP light_1,1324,141,17,2,0,"-0,433228776","1,7080346327","-1,774124585","-1,829935796","-1,268030318",1
"1,760462e+12",4,HTTP medium_8,1229092,142,17,2,0,"-0,036629644","1,857740995","-0,718971618","-2,345443912","-1,15228106",1
"1,760462e+12",2,HTTP light_9,77089,143,17,1,0,"-0,89622042","0,9759059389","0,0773159468","-3,277062315","0,1593067421",1
"1,760462e+12",4,HTTP medium_4,409889,142,17,3,0,"-0,072162371","3,036586573","-0,609988754","-1,818943674","-2,426731982",1
"1,760462e+12",4,HTTP medium_8,1229092,142,17,1,0,"-0,229116074","0,7109533544","-0,850623291","-2,850232854","0,1024666402",1
"1,760462e+12",23,HTTP heavy_5,9728293,141,18,3,1,"4,9221329682","6,0782748399","-1,325847316","-0,004161976","1,8347709175",10
"1,760462e+12",6,HTTP medium_8,1229092,142,18,2,0,"0,1571587516","1,7629156302","-0,577850137","-2,157878988","-1,136694797",1
"1,760462e+12",7,HTTP heavy_2,3891497,141,18,1,0,"0,9518580926","0,2975983341","-1,61098583","-2,26946665","0,0971226248",1
"1,760462e+12",12,HTTP heavy_2,3891497,141,18,2,0,"1,6459840783","1,4167379112","-1,402632639","-1,796687342","-1,155535541",1
"1,760462e+12",1,HTTP light_4,14627,141,18,1,0,"-0,729207751","0,4824898781","-1,81030757","-2,128306602","0,0013698853",1
"1,760462e+12",2,HTTP medium_4,409889,142,18,1,0,"-0,664658479","0,6703043778","-0,793531835","-2,615348928","0,096678055",1
"1,760462e+12",8,HTTP heavy_2,3891497,141,18,2,0,"1,2446724337","1,438856362","-1,463993853","-1,771079635","-1,157207169",1
"1,760462e+12",1,HTTP light_4,14627,141,18,1,0,"-0,729207751","0,4824898781","-1,81030757","-2,128306602","0,0013698853",1
"1,760462e+12",1,HTTP light_1,1324,141,18,1,0,"-0,732910543","0,4830104655","-1,810675688","-2,127954034","0,0010499256",1
"1,760462e+12",23,HTTP heavy_5,9728293,141,19,3,1,"4,9152655419","5,9945087005","-1,215406442","0,1962068012","1,8495213675",10
"1,760462e+12",2,HTTP light_4,14627,141,19,2,0,"-0,443260836","1,5399817666","-1,552874719","-1,429550809","-1,238209458",1
"1,760462e+12",1,HTTP light_4,14627,141,19,1,0,"-0,736075177","0,3987237387","-1,699866696","-1,927937825","0,0161203353",1
"1,760462e+12",20,HTTP heavy_5,9728292,141,19,2,0,"4,0663690897","1,0603230987","-1,007954792","-1,802226258","-0,997057018",1
"1,760462e+12",2,HTTP light_1,1324,141,19,2,0,"-0,446963628","1,540502354","-1,553242837","-1,42919824","-1,238529418",1
"1,760462e+12",2,HTTP light_1,1324,141,19,2,0,"-0,446963628","1,540502354","-1,553242837","-1,42919824","-1,238529418",1
"1,760462e+12",1,HTTP light_1,1324,141,19,1,0,"-0,739777969","0,3992443261","-1,700234814","-1,927585256","0,0158003756",1
"1,760462e+12",2,HTTP light_8,51488,141,19,2,0,"-0,433000846","1,5385392821","-1,551854709","-1,430527734","-1,237322889",1
"1,760462e+12",2,HTTP light_9,77090,143,20,2,1,"-0,36890998","5,6753819607","0,1551660092","-0,658317142","3,0488827572",10
"1,760462e+12",2,HTTP medium_1,123170,142,20,1,0,"-0,758199466","0,5139922969","-0,580584114","-2,207012474","0,1192828769",1
"1,760462e+12",2,HTTP medium_1,123170,142,20,2,0,"-0,565713036","1,6607799375","-0,44893244","-1,702223532","-1,135464824",2
"1,760462e+12",2,HTTP light_8,51488,141,20,2,0,"-0,439868273","1,4547731427","-1,441413835","-1,230158957","-1,222572439",1
"1,760462e+12",2,HTTP light_4,14627,141,20,2,0,"-0,450128262","1,4562156272","-1,442433845","-1,229182032","-1,223459008",1
"1,760462e+12",5,HTTP medium_4,409889,142,20,1,0,"-0,377409598","0,486183261","-0,526629176","-2,233817153","0,1274326756",1
"1,760462e+12",3,HTTP medium_8,1229092,142,20,1,0,"-0,350046264","0,465184549","-0,534640973","-2,242724595","0,1463000834",1
"1,760462e+12",4,HTTP medium_4,409890,142,21,2,1,"0,0633077829","5,3587211742","-0,685001165","-0,00940761","2,9870898838",10
"1,760462e+12",2,HTTP light_9,77089,143,21,1,0,"-0,923690125","0,6408413814","0,5190794428","-2,475587204","0,2183085422",1
"1,760462e+12",2,HTTP medium_4,409889,142,21,1,0,"-0,685260758","0,4190059597","-0,462209213","-2,014242595","0,1409294051",1
"1,760462e+12",4,HTTP medium_8,1229092,142,21,2,0,"-0,064099349","1,5226764376","-0,277208122","-1,543968802","-1,09327926",2
"1,760462e+12",1,HTTP medium_1,123170,142,21,1,0,"-0,865394803","0,4357557703","-0,485483543","-2,00024177","0,1336154201",1
"1,760462e+12",1,HTTP light_1,1324,141,21,1,0,"-0,753512822","0,2317120473","-1,479353066","-1,526847701","0,0453012757",1
"1,760462e+12",49,HTTP heavy_5,9728292,141,21,2,0,"6,962143661","0,7324320514","-0,342204244","-1,587144581","-0,95543682",8
"1,760462e+12",4,HTTP medium_8,1229092,142,21,2,0,"-0,064099349","1,5226764376","-0,277208122","-1,543968802","-1,09327926",2
"1,760462e+12",63,HTTP heavy_5,9728292,141,21,1,0,"8,1742479874","-0,491770167","-0,259091669","-2,181560499","0,3051615763",8
"1,760462e+12",1,HTTP medium_1,123170,142,21,1,0,"-0,865394803","0,4357557703","-0,485483543","-2,00024177","0,1336154201",1
"1,760462e+12",21,HTTP heavy_2,3891498,141,22,1,0,"2,3289794222","-0,11488084","-0,954458058","-1,557618542","0,1619751446",1
"1,760462e+12",6,HTTP medium_8,1229092,142,22,2,0,"0,1296890466","1,4278510728","-0,136086641","-1,356403878","-1,077692996",2
"1,760462e+12",2,HTTP light_9,77089,143,22,2,0,"-0,738071121","1,7038628826","0,7611719906","-1,770429484","-1,021688708",4
"1,760462e+12",2,HTTP medium_4,409889,142,22,2,0,"-0,499641754","1,482027461","-0,220116665","-1,309084875","-1,099067845",2
"1,760462e+12",13,HTTP heavy_2,3891497,141,22,2,0,"1,7188422845","1,076143741","-0,94552884","-1,001614159","-1,096115835",1
"1,760462e+12",2,HTTP medium_1,123170,142,22,1,0,"-0,771934319","0,3464600182","-0,359702366","-1,806274919","0,1487837769",1
"1,760462e+12",2,HTTP light_1,1324,141,22,2,0,"-0,467565907","1,2892039359","-1,221920215","-0,828091908","-1,194278068",2
"1,760462e+12",9,HTTP heavy_2,3891497,141,22,1,0,"1,1250442099","-0,048525449","-1,138541727","-1,480795394","0,1569602386",1
"1,760462e+12",3,HTTP light_9,77090,143,23,2,1,"-0,289184347","5,4185539299","0,5018289347","-0,063612737","3,0935520141",10
"1,760462e+12",15,HTTP heavy_2,3891497,141,23,1,0,"1,7201442506","-0,165469264","-0,936059033","-1,318838177","0,1742181296",1
"1,760462e+12",2,HTTP medium_1,123170,142,23,2,0,"-0,586315315","1,4094815194","-0,117609818","-1,101117199","-1,091213473",2
"1,760462e+12",2,HTTP light_8,51488,141,23,2,0,"-0,460470551","1,2034747246","-1,110091213","-0,629052624","-1,178321089",2
"1,760462e+12",2,HTTP medium_4,409889,142,23,1,0,"-0,698995611","0,251473681","-0,241327465","-1,61350504","0,1704303052",1
"1,760462e+12",2,HTTP light_9,77089,143,23,1,0,"-0,937424977","0,4733091026","0,7399611907","-2,074849649","0,2478094422",1
"1,760462e+12",3,HTTP medium_4,409889,142,23,2,0,"-0,40618127","1,3927317089","-0,094335488","-1,115118025","-1,083899488",2
"1,760462e+12",3,HTTP medium_4,409889,142,23,2,0,"-0,40618127","1,3927317089","-0,094335488","-1,115118025","-1,083899488",2
"1,760462e+12",2,HTTP light_8,51488,141,24,2,0,"-0,467337978","1,1197085853","-0,999650339","-0,428683847","-1,163570639",2
"1,760462e+12",3,HTTP medium_1,123171,142,24,3,1,"0,0550578887","6,2709602073","-0,2453012","1,1104884913","1,7692795484",10
"1,760462e+12",1,HTTP light_4,14627,141,24,1,0,"-0,770412308","-0,020106958","-1,147662326","-0,926093937","0,0898725855",1
"1,760462e+12",2,HTTP medium_1,123170,142,24,2,0,"-0,593182741","1,3257153801","-0,007168944","-0,900748421","-1,076463023",2
"1,760462e+12",3,HTTP medium_4,409889,142,24,1,0,"-0,605535126","0,1621779289","-0,115546287","-1,419538189","0,185598662",1
"1,760462e+12",2,HTTP light_9,77089,143,24,1,0,"-0,944292403","0,3895429633","0,8504020647","-1,874480872","0,2625598922",1
"1,760462e+12",2,HTTP light_4,14627,141,24,2,0,"-0,477597967","1,1211510698","-1,000670349","-0,427706921","-1,164457208",2
"1,760462e+12",3,HTTP medium_4,409889,142,24,2,0,"-0,413048696","1,3089655695","0,0161053865","-0,914749247","-1,069149038",2
"1,760462e+12",4,HTTP medium_4,409889,142,24,2,0,"-0,312720785","1,3034359568","0,0314456899","-0,921151174","-1,068731132",2
"1,760462e+12",3,HTTP medium_1,123171,142,25,2,1,"-0,144295967","5,0404064273","-0,266512","0,8060683264","3,0387776989",10
"1,760462e+12",3,HTTP medium_4,409889,142,25,2,0,"-0,419916122","1,2251994301","0,1265462605","-0,71438047","-1,054398588",2
